time and date,air temperature,surface humidity,radiance intensity,surface incomming short wave flux,total column ozone,total precipitateable water vapours,wind speed
8/1/2019 0:00,20.7332096,0.0157828,336.418793,2.65332031,269.776154,19.2577267,6.64936543
8/1/2019 1:00,20.6109257,0.0155017,333.328033,107.125,268.784729,18.6752453,6.92646456
8/1/2019 2:00,20.968317,0.015115906,330.60675,320,268.444275,18.0602417,7.40203476
8/1/2019 3:00,23.8681278,0.012997447,335.808411,545.5,269.155518,17.4865494,7.38647556
8/1/2019 4:00,26.3533573,0.010357596,343.02713,747,270.530609,17.188797,7.0457325
8/1/2019 5:00,27.6870975,0.009054925,347.928589,903.75,271.907471,16.9850082,7.3825345
8/1/2019 6:00,28.5587711,0.008559915,352.961731,1000.75,273.177032,16.9789581,7.69421768
8/1/2019 7:00,29.3021793,0.008510989,358.73999,1032,273.835388,17.3249111,7.75375843
8/1/2019 8:00,29.8859501,0.008667594,368.133484,993.75,273.812134,17.9087486,7.69041157
8/1/2019 9:00,30.2273808,0.009079139,373.914124,891.25,272.757629,18.4592266,7.39180183
8/1/2019 10:00,30.3899784,0.009591713,371.035126,732.25,271.269897,18.5185566,7.12819529
8/1/2019 11:00,30.3698368,0.010073677,372.644043,531.25,270.105499,18.5382633,7.0795598
8/1/2019 12:00,30.0376225,0.010573382,374.182281,308.5,269.487488,18.4269791,7.19166803
8/1/2019 13:00,29.2247868,0.011177138,372.42334,101.375,269.579071,18.3314934,7.33984518
8/1/2019 14:00,27.8620243,0.011996907,363.056305,2.51464868,270.403442,18.3888798,7.79250669
8/1/2019 15:00,26.091547,0.01277209,353.217255,0,271.523102,18.2948189,8.78173733
8/1/2019 16:00,24.3500004,0.013390886,347.286713,0,272.748077,18.4734039,9.35559464
8/1/2019 17:00,22.7064457,0.013898843,340.804962,0,273.817963,17.9042397,8.94303417
8/1/2019 18:00,21.3836002,0.014316883,335.097992,0,274.63266,16.9730129,7.6541028
8/1/2019 19:00,20.3241215,0.0145993,332.472351,0,275.002441,16.3819466,6.4277935
8/1/2019 20:00,19.5507145,0.014764533,335.536835,0,275.095581,16.4600315,5.76394129
8/1/2019 21:00,19.3040714,0.014661986,336.957916,0,274.78302,16.9490967,5.11760712
8/1/2019 22:00,19.6047306,0.014276855,334.775696,0,274.269135,16.7353287,4.77327728
8/1/2019 23:00,19.8844242,0.013854877,332.420135,0,274.069214,16.1937599,4.79034042
8/2/2019 0:00,19.9634037,0.013557629,330.71405,2.46484375,274.119965,15.4391928,4.93326616
8/2/2019 1:00,19.8685551,0.013417509,326.160797,111.15625,274.321808,14.6836424,4.95489502
8/2/2019 2:00,20.0840092,0.013416698,325.069427,327.75,275.173981,14.2275782,5.09355307
8/2/2019 3:00,23.8012638,0.01143891,329.616089,553,276.658112,14.1383362,6.18721008
8/2/2019 4:00,25.2380314,0.009205709,332.967224,752.5,278.578094,14.1238289,5.82020426
8/2/2019 5:00,26.2908573,0.008151778,333.252838,907.5,280.349335,14.2103462,5.63784695
8/2/2019 6:00,27.3001041,0.007584643,336.286865,1002.25,281.739868,14.3599777,5.81411266
8/2/2019 7:00,28.1702518,0.007313105,339.676117,1033.5,282.764862,14.626585,6.19193983
8/2/2019 8:00,28.9072514,0.007221814,344.141174,996,283.500702,15.1190147,6.72740459
8/2/2019 9:00,29.4217167,0.00724104,346.973999,891.5,283.52066,15.8282843,7.23480225
8/2/2019 10:00,29.7385197,0.007345314,350.60849,731,282.926208,16.6532249,7.27153158
8/2/2019 11:00,29.7940617,0.007526457,355.424622,528,282.151123,17.3752842,6.94664526
8/2/2019 12:00,29.6014652,0.007900234,357.996613,304.5,281.290649,17.9095383,6.44480181
8/2/2019 13:00,29.1701908,0.008488971,362.753296,98.21875,280.504883,18.1987915,6.04178286
8/2/2019 14:00,28.4572392,0.009519094,362.50058,2.17382812,280.016815,18.2896957,6.0648489
8/2/2019 15:00,27.3586063,0.010716812,359.515564,0,279.158142,18.4158211,6.95801306
8/2/2019 16:00,26.1148624,0.011767576,355.915863,0,278.058441,18.7784157,8.48643494
8/2/2019 17:00,24.5929203,0.012675383,350.359131,0,276.845306,19.0888138,9.59139824
8/2/2019 18:00,22.6652164,0.013581413,345.96637,0,275.882599,19.2650681,10.1283512
8/2/2019 19:00,20.8065739,0.014478813,342.625305,0,275.28009,18.8812237,9.3532753
8/2/2019 20:00,19.3865604,0.015135844,337.662811,0,275.026672,17.8677177,8.32650757
8/2/2019 21:00,18.6429996,0.01548964,330.675232,0,274.930939,16.9310551,7.22192287
8/2/2019 22:00,18.2863407,0.015673921,328.558563,0,275.028381,16.38871,6.46808672
8/2/2019 23:00,18.1166935,0.015704555,324.809143,0,275.166504,15.9193115,5.82742834
8/3/2019 0:00,18.1867619,0.015626805,324.888214,2.17773485,275.13382,15.611495,5.58254337
8/3/2019 1:00,18.117487,0.015462848,325.385437,105.53125,274.686005,15.5635853,5.55565214
8/3/2019 2:00,18.4850712,0.015098855,322.410706,318.125,274.468781,15.740551,6.43615818
8/3/2019 3:00,21.6970158,0.012927827,329.158356,541.5,274.536957,16.0418625,7.04675674
8/3/2019 4:00,23.915247,0.011136771,335.462891,741,274.267792,16.0928211,6.57776976
8/3/2019 5:00,25.8138065,0.009859283,340.052826,896,273.211395,16.4751968,6.53367138
8/3/2019 6:00,26.9953556,0.009116692,344.343689,995.5,271.851318,17.1416855,6.89478827
8/3/2019 7:00,27.8557987,0.008818921,348.581268,1026,270.482086,18.0685921,7.50279951
8/3/2019 8:00,28.4349613,0.008771439,355.435455,986.5,269.473633,19.2237473,8.1008606
8/3/2019 9:00,28.7237797,0.008855078,360.655945,877.75,268.770386,20.436676,8.16586113
8/3/2019 10:00,28.7899113,0.009142453,370.692902,713.25,268.437775,21.5065498,7.7096343
8/3/2019 11:00,28.6527348,0.009597473,373.66571,506.75,268.541931,22.0206337,6.96053171
8/3/2019 12:00,28.4844608,0.010097681,378.165466,284.25,268.804413,21.9218674,6.24222755
8/3/2019 13:00,28.0683842,0.010534942,379.564453,88.03125,268.886719,21.4660759,5.75848055
8/3/2019 14:00,27.5653629,0.011211281,375.131409,1.893556,269.077698,20.6944714,5.57721806
8/3/2019 15:00,26.7647953,0.012231333,367.068634,0,269.119995,19.8004227,5.97557402
8/3/2019 16:00,25.7534733,0.013260573,361.518799,0,269.245361,19.2987518,6.65446377
8/3/2019 17:00,24.5832767,0.014158687,354.530029,0,269.27594,19.0476589,7.44441509
8/3/2019 18:00,23.2304935,0.015011606,349.163544,0,269.33255,19.3050308,8.02211571
8/3/2019 19:00,21.8453922,0.015720027,347.316223,0,269.461395,19.8828773,8.14788628
8/3/2019 20:00,20.7077885,0.016103504,347.143463,0,269.708099,20.367527,7.83178091
8/3/2019 21:00,19.9755497,0.016249169,346.85434,0,269.742554,20.6181946,7.01169062
8/3/2019 22:00,19.4667301,0.016279075,344.217834,0,269.471252,20.194994,6.08167601
8/3/2019 23:00,19.1341496,0.016252823,339.910126,0,269.175903,19.6721687,5.389534
8/4/2019 0:00,18.9075871,0.016176418,334.795074,1.89502025,268.890472,19.4186325,5.43323326
8/4/2019 1:00,18.7176456,0.016073316,331.00116,99.15625,268.429016,19.2940788,5.81106949
8/4/2019 2:00,19.2531986,0.015679104,328.060455,308.75,268.483795,18.896162,7.09244919
8/4/2019 3:00,21.9710026,0.013470541,332.32254,533.75,269.067139,17.9423103,7.5217452
8/4/2019 4:00,23.1566715,0.011314669,334.931122,737,270.120392,16.8501816,6.81333876
8/4/2019 5:00,24.633997,0.0095582,335.883148,896,271.307617,16.2000313,6.43930721
8/4/2019 6:00,26.0579166,0.00829764,336.478577,1001.25,272.573303,15.7985811,6.2787981
8/4/2019 7:00,27.2523746,0.007510599,337.684296,1037,273.81723,15.4086514,6.10367393
8/4/2019 8:00,28.2400455,0.006989613,338.77359,1005,275.078186,14.9205475,5.89220285
8/4/2019 9:00,28.9856205,0.006602232,339.590607,908,275.877777,14.3307877,5.72236443
8/4/2019 10:00,29.5372562,0.006185068,338.605011,754,276.088806,13.6229496,5.43055391
8/4/2019 11:00,29.8575077,0.0058307,336.685272,555,276.03775,12.8396788,4.97231245
8/4/2019 12:00,29.8830204,0.005599842,334.21579,330,275.783508,12.1397085,4.36243057
8/4/2019 13:00,29.5964298,0.0055639,331.33786,111.25,275.36969,11.5948343,3.51245427
8/4/2019 14:00,29.0545902,0.006108063,328.461151,1.97509789,275.250214,11.1744995,2.46813536
8/4/2019 15:00,28.1859989,0.0071788,326.234161,0,274.666809,10.9186993,2.58398461
8/4/2019 16:00,27.1252384,0.008586713,325.797852,0,273.825409,11.1537457,3.57130313
8/4/2019 17:00,25.8668461,0.010055487,325.431854,0,273.076874,11.7424755,4.41535616
8/4/2019 18:00,24.6404667,0.011202131,325.069916,0,272.504333,12.4428806,5.1014185
8/4/2019 19:00,23.5710697,0.011915832,324.657074,0,272.005981,12.9494705,5.68033504
8/4/2019 20:00,22.5669804,0.012327133,323.680481,0,271.7164,13.0041084,5.97367096
8/4/2019 21:00,21.6350346,0.012535565,322.248566,0,271.725677,12.4133301,5.36760759
8/4/2019 22:00,21.0974064,0.01251724,317.764191,0,272.028992,11.1532497,4.69283628
8/4/2019 23:00,20.956171,0.012171069,311.002808,0,272.406555,10.0112944,4.62451363
8/5/2019 0:00,21.14361,0.011346375,304.685211,1.87304735,272.497406,9.2863121,4.6701684
8/5/2019 1:00,21.2003422,0.010182428,299.660431,111.5,271.965027,8.88273239,4.7257452
8/5/2019 2:00,21.2768497,0.008959662,296.790588,334.625,271.62262,8.70315647,4.29210711
8/5/2019 3:00,23.6386356,0.007123896,300.711365,565.25,271.626862,8.66071892,5.77391815
8/5/2019 4:00,26.1293888,0.004943024,306.99173,770,271.940765,8.69855213,6.16000986
8/5/2019 5:00,27.1525211,0.004550787,310.223175,929.25,272.20575,8.81605339,6.11982918
8/5/2019 6:00,28.0431461,0.004440625,312.860168,1034,272.612793,9.06125164,6.05254936
8/5/2019 7:00,28.8460026,0.004440253,316.642365,1068,273.374481,9.38277054,5.91239929
8/5/2019 8:00,29.5071659,0.00452343,320.299744,1033,274.430664,9.66989994,5.73604107
8/5/2019 9:00,30.0900822,0.00468834,324.233826,932,274.860748,9.85357189,5.49994421
8/5/2019 10:00,30.5040531,0.004797621,325.955658,774.75,274.596741,9.65357685,5.16626167
8/5/2019 11:00,30.6701298,0.005031426,327.489014,572,273.918884,9.41135025,4.71814203
8/5/2019 12:00,30.5973148,0.005471362,328.995667,342.375,272.802643,9.18448257,4.17727757
8/5/2019 13:00,30.2228031,0.006096766,329.861023,116.65625,271.502319,9.0323019,3.70161748
8/5/2019 14:00,29.4963627,0.007032856,329.800262,1.87988293,270.557831,9.05317688,3.9158988
8/5/2019 15:00,28.2863712,0.008349852,329.136902,0,269.706543,9.24652767,4.67978334
8/5/2019 16:00,27.0330448,0.009582269,329.763763,0,269.067444,10.2074394,5.44413567
8/5/2019 17:00,25.8391666,0.0104655,329.606567,0,268.617676,11.0155449,6.12506819
8/5/2019 18:00,24.7979984,0.01097636,328.736755,0,268.406982,11.6685381,6.49175024
8/5/2019 19:00,23.6675968,0.011346721,330.219025,0,268.263519,12.2221565,6.74103832
8/5/2019 20:00,22.5668888,0.011707421,330.936523,0,268.129242,12.5911236,6.94515371
8/5/2019 21:00,21.5685368,0.012094129,330.133392,0,267.746552,12.8342705,6.83211422
8/5/2019 22:00,20.7923527,0.012450062,320.240326,0,267.256104,12.3934088,6.38524485
8/5/2019 23:00,20.330164,0.012674948,315.183319,0,266.922119,11.8516827,5.83583593
8/6/2019 0:00,20.2275944,0.012676253,310.699249,1.64209056,266.593811,11.1420612,5.58506346
8/6/2019 1:00,20.3369694,0.012406157,306.719971,108.9375,265.94516,10.562252,5.80852509
8/6/2019 2:00,20.6787052,0.011960009,304.767975,330.625,265.700012,10.4700575,6.32850599
8/6/2019 3:00,23.3603458,0.009946949,309.909058,559,265.629883,10.7583046,7.90936375
8/6/2019 4:00,25.1371098,0.007358192,316.004791,761.25,265.597748,11.1719341,7.81422424
8/6/2019 5:00,26.6734257,0.005952802,319.887299,917,265.570496,11.7372818,7.94252825
8/6/2019 6:00,27.8093204,0.005267766,323.850433,1015.25,265.758698,12.3990154,8.09789276
8/6/2019 7:00,28.6690922,0.005078211,327.687378,1046,266.227814,13.0991192,8.12670135
8/6/2019 8:00,29.313776,0.005119335,331.805786,1008,267.093964,13.7451782,7.99733639
8/6/2019 9:00,29.81991,0.005222259,335.387695,905.25,268.320129,14.2035913,7.6340518
8/6/2019 10:00,30.1464176,0.005250977,336.598633,745.5,269.617645,14.1593466,7.11987877
8/6/2019 11:00,30.3252811,0.005201458,337.099396,542.5,270.778625,13.8609352,6.55910635
8/6/2019 12:00,30.2766666,0.005119481,336.372101,316.375,271.832214,13.3872185,5.92684841
8/6/2019 13:00,29.9810123,0.005090225,335.027313,101.84375,272.523438,12.7808046,5.07718754
8/6/2019 14:00,29.3943424,0.005407166,331.155609,1.47558594,273.060028,12.1639748,4.26283216
8/6/2019 15:00,28.5113468,0.005942564,327.143921,0,272.521484,11.5677509,3.90510964
8/6/2019 16:00,27.6587467,0.006529165,324.187439,0,271.299805,11.2540112,4.11143351
8/6/2019 17:00,26.8066654,0.00702433,321.345001,0,270.107697,10.9278679,4.48655033
8/6/2019 18:00,25.9468937,0.007372297,318.702423,0,268.903595,10.5968399,4.65937376
8/6/2019 19:00,25.0756779,0.007660362,316.251617,0,268.090332,10.2235737,4.73414135
8/6/2019 20:00,24.1288395,0.00802247,313.166779,0,267.664215,9.90399075,4.54366875
8/6/2019 21:00,23.0938663,0.008470132,309.237885,0,268.217041,9.66202736,3.7049284
8/6/2019 22:00,22.2512455,0.008838683,306.410492,0,269.513397,9.66194534,2.67923808
8/6/2019 23:00,21.5401859,0.008962058,304.42514,0,270.994812,9.73788834,2.49806333
8/7/2019 0:00,20.7551212,0.008811163,302.904144,1.46240258,272.365417,9.9642067,2.92601228
8/7/2019 1:00,19.8304081,0.008471368,301.337219,107.875,273.294861,10.3290329,3.8560636
8/7/2019 2:00,19.3808537,0.008039753,300.921234,327.625,274.535187,10.7796555,3.78587818
8/7/2019 3:00,22.2362309,0.006999458,307.465057,554.25,275.069916,11.2645893,2.77298713
8/7/2019 4:00,24.8726444,0.006317006,313.071075,757,275.091095,11.2911625,2.09306026
8/7/2019 5:00,26.5982914,0.00595435,317.697784,915.25,275.013092,11.3539829,1.60658944
8/7/2019 6:00,27.8602543,0.0057374,321.187805,1018,274.722717,11.5625725,1.47307003
8/7/2019 7:00,28.9093571,0.005687175,325.659912,1051,274.396332,11.9528408,1.63961673
8/7/2019 8:00,29.7653751,0.005762082,330.123199,1014.25,274.16748,12.5230694,1.90976441
8/7/2019 9:00,30.4297123,0.005917777,336.197021,905.25,274.072388,13.2329121,2.26653695
8/7/2019 10:00,30.8814945,0.006107974,340.326996,742.25,274.126984,14.1164246,2.63941145
8/7/2019 11:00,31.0852604,0.00635622,344.707031,535.5,274.02771,15.0295439,3.00612211
8/7/2019 12:00,30.9831486,0.006815284,346.571167,306.25,273.682404,16.0110779,3.33529043
8/7/2019 13:00,30.508173,0.007559005,350.442719,93.78125,273.258423,17.1463776,3.69625902
8/7/2019 14:00,29.5230961,0.008766709,350.979889,1.2270509,273.341309,18.4154701,4.35038376
8/7/2019 15:00,27.8595219,0.010238277,351.078461,0,273.480865,19.5055847,5.00224638
8/7/2019 16:00,26.090723,0.011594608,351.005585,0,273.575409,20.3344917,5.77603483
8/7/2019 17:00,24.1667423,0.012651574,348.01004,0,273.508911,20.8703194,6.2816124
8/7/2019 18:00,22.4062138,0.013377567,344.642365,0,273.271973,21.1440144,6.40705776
8/7/2019 19:00,21.0888615,0.013834334,341.72583,0,272.866486,21.256424,6.28469276
8/7/2019 20:00,20.09939,0.014113991,339.592957,0,272.29306,21.4003639,5.9169898
8/7/2019 21:00,19.2740421,0.014266428,337.71106,0,271.552826,21.5577011,5.40360975
8/7/2019 22:00,18.8098087,0.01431953,337.067291,0,270.756989,21.7391167,4.76856899
8/7/2019 23:00,18.4653873,0.014338338,336.511383,0,270.103668,21.9435158,4.02384043
8/8/2019 0:00,18.1869144,0.014346215,336.70993,1.10009766,269.244476,22.33041,3.4662652
8/8/2019 1:00,17.9245853,0.014346506,339.042633,89.84375,267.924438,22.9742317,3.14017987
8/8/2019 2:00,18.3650761,0.014338233,341.65802,295.25,267.042725,23.7438774,2.33594346
8/8/2019 3:00,21.3699284,0.0135655,347.863586,517.75,266.4039,24.5740814,1.75335169
8/8/2019 4:00,23.5128117,0.012354364,351.300232,718,266.001038,25.2230492,2.47905779
8/8/2019 5:00,24.6929569,0.011430226,355.575287,875,265.676453,25.7599907,3.05010629
8/8/2019 6:00,25.7748661,0.01076049,359.935425,972,265.414581,26.2338829,3.51061773
8/8/2019 7:00,26.6143131,0.010426906,365.9216,1005.25,265.197144,26.6540394,3.77192521
8/8/2019 8:00,27.1819706,0.010284628,370.929474,969.25,265.112152,26.9744015,3.67185259
8/8/2019 9:00,27.5886784,0.01026126,376.9505,867.75,265.83374,27.1905899,3.06675959
8/8/2019 10:00,27.8438053,0.010323117,383.899292,710.25,267.224121,26.9669495,2.28851056
8/8/2019 11:00,27.9520206,0.010490526,383.96582,510.625,268.841949,26.5242462,1.65409088
8/8/2019 12:00,28.014185,0.010781704,378.366089,291.375,270.534424,25.8729935,1.55456746
8/8/2019 13:00,27.9616642,0.011265707,369.39151,89.21875,272.12384,25.1878586,2.33010149
8/8/2019 14:00,27.4697819,0.012217891,362.277863,1.02587903,273.741791,24.6895351,4.22674274
8/8/2019 15:00,26.2318974,0.013386449,357.635834,0,274.05481,24.6405182,5.29383707
8/8/2019 16:00,24.9163151,0.014281761,355.481964,0,273.670532,25.1477661,5.46633101
8/8/2019 17:00,23.8633671,0.014881705,355.289978,0,273.309998,25.4583035,5.62236452
8/8/2019 18:00,23.0991764,0.015225836,355.434906,0,273.194458,25.4893761,5.91989422
8/8/2019 19:00,22.3893681,0.01539969,356.998932,0,273.532776,25.4209881,5.97514677
8/8/2019 20:00,21.7211552,0.015456978,359.719849,0,274.300598,25.3890228,5.68206739
8/8/2019 21:00,21.2564335,0.015358157,364.560516,0,275.294189,25.3887253,5.07917881
8/8/2019 22:00,21.2290287,0.015107688,366.824219,0,276.180145,24.9891624,4.57773018
8/8/2019 23:00,21.3745975,0.014661417,366.286011,0,276.877258,24.4294739,3.83642578
8/9/2019 0:00,21.4226017,0.01426858,361.712982,0.908692479,277.241638,23.8114243,3.23840189
8/9/2019 1:00,21.371851,0.014009262,352.672943,82.46875,277.048401,23.3110008,3.10032511
8/9/2019 2:00,21.4313908,0.014028307,346.123322,285.5,277.164337,23.2198143,3.13656497
8/9/2019 3:00,24.0112553,0.012987461,353.036865,509.125,276.964294,23.8447685,4.02639389
8/9/2019 4:00,25.6349125,0.012015931,359.861145,709.25,276.631683,25.1012383,4.55916834
8/9/2019 5:00,26.2388859,0.012129248,361.294006,864.75,276.295685,26.4164505,4.94651794
8/9/2019 6:00,26.6580143,0.012098946,364.099335,973.75,275.689575,27.4903564,4.97269678
8/9/2019 7:00,26.9767704,0.011956357,368.17691,1007.5,274.57251,28.1925774,4.7092495
8/9/2019 8:00,27.2246647,0.011835457,370.495178,972.75,273.266815,28.5791359,4.19108152
8/9/2019 9:00,27.5967655,0.011685727,373.491577,876.75,272.467743,28.6687908,3.46920848
8/9/2019 10:00,28.0868168,0.011517503,372.466553,720.75,272.262115,28.3343925,2.6822927
8/9/2019 11:00,28.5430546,0.011486697,374.571381,521.75,272.443695,27.9582176,2.28580618
8/9/2019 12:00,28.7554264,0.011777692,373.715302,298.875,272.838593,27.7499428,2.41035199
8/9/2019 13:00,28.6700382,0.012572816,372.090729,90.9269867,273.375763,27.7914543,3.18157721
8/9/2019 14:00,27.9045048,0.013997478,369.700836,0.893798947,274.438904,27.9663811,4.60526896
8/9/2019 15:00,26.4861393,0.01531238,366.148499,0,275.410797,28.0826836,5.14653492
8/9/2019 16:00,25.1620426,0.01602116,362.276001,0,276.255371,27.8369617,5.00278616
8/9/2019 17:00,24.2095585,0.016304705,361.400513,0,276.674347,27.4197578,4.69951868
8/9/2019 18:00,23.4783878,0.016324593,358.368011,0,276.527405,27.0066681,4.4080224
8/9/2019 19:00,22.8704472,0.016216267,356.782593,0,276.139099,26.9548645,4.28027964
8/9/2019 20:00,22.3278141,0.016047847,357.270996,0,275.90506,27.2371941,4.04820871
8/9/2019 21:00,21.7580814,0.015872853,358.836639,0,275.757812,27.7779293,2.87897754
8/9/2019 22:00,21.1777592,0.015806014,362.117218,0,275.689911,28.2277927,1.45285773
8/9/2019 23:00,20.5381718,0.015891928,362.704498,0,275.744385,28.5623016,2.39894938
8/10/2019 0:00,19.8861027,0.016087387,360.378296,0.817627192,275.723511,28.9943333,4.03282881
8/10/2019 1:00,19.2563725,0.016210603,355.80011,82.34375,275.289337,29.4817638,4.93565702
8/10/2019 2:00,19.0491276,0.01581068,351.720428,284,275.475433,29.4588547,4.98340464
8/10/2019 3:00,19.6874638,0.014328732,353.268188,508.625,275.974731,29.0274982,4.16942024
8/10/2019 4:00,20.6631107,0.01318391,356.990875,713.25,276.80722,28.5579014,3.51524568
8/10/2019 5:00,21.8585453,0.012480022,360.081085,873.75,277.408478,28.2376747,3.23311019
8/10/2019 6:00,23.0769596,0.012066155,364.365784,976,277.611847,28.0476418,3.29503369
8/10/2019 7:00,24.1151676,0.011841058,366.54007,1011.25,277.372101,27.8707047,3.49869657
8/10/2019 8:00,24.9368229,0.011723432,368.749725,977.5,276.754364,27.6358261,3.7186451
8/10/2019 9:00,25.5439701,0.011689936,371.056519,877.25,275.590973,27.2730179,3.84666061
8/10/2019 10:00,25.9735355,0.011689018,370.81015,718.5,274.281982,26.795784,3.99492049
8/10/2019 11:00,26.2223148,0.011772758,370.586517,516.25,273.077881,26.4228535,4.28934813
8/10/2019 12:00,26.1114445,0.012035633,369.031952,291.375,271.743408,26.2304802,4.77371407
8/10/2019 13:00,25.5210514,0.01253553,367.144989,85.15625,270.12674,26.3744221,5.59287453
8/10/2019 14:00,24.3094425,0.013411666,363.732605,0.745361686,268.661285,26.8365574,6.51753521
8/10/2019 15:00,22.5384464,0.014334348,359.824005,0,267.272156,27.44244,6.67514706
8/10/2019 16:00,21.0227299,0.015007633,353.42868,0,266.271027,27.9168396,6.18352318
8/10/2019 17:00,19.7967472,0.015426138,351.884857,0,265.496857,28.204361,5.40699339
8/10/2019 18:00,18.9709721,0.015674207,351.713806,0,264.857697,28.4866371,4.76870298
8/10/2019 19:00,18.3713932,0.015826589,352.164001,0,264.276001,28.8201599,4.43662071
8/10/2019 20:00,17.8734989,0.015908625,352.723175,0,263.819794,29.1522465,4.1780076
8/10/2019 21:00,17.5165348,0.01592969,353.290405,0,263.252197,29.4317741,3.97072387
8/10/2019 22:00,17.3048344,0.015920296,352.860565,0,262.783478,29.6669426,3.82444692
8/10/2019 23:00,17.2001896,0.015891483,352.473053,0,262.657288,29.8149261,3.81691813
8/11/2019 0:00,17.0812321,0.015869182,351.378296,0.666015744,262.649567,29.9228973,3.93280482
8/11/2019 1:00,16.9987125,0.015817596,350.300903,79.75,262.389069,30.0618553,4.20576429
8/11/2019 2:00,17.5757694,0.015478891,344.547638,280.875,262.718109,30.2313137,4.64583158
8/11/2019 3:00,19.5730839,0.014619176,340.743835,505.875,263.16748,30.465929,5.29379511
8/11/2019 4:00,21.5165653,0.013670905,344.008636,709.5,263.767578,30.5715675,6.32512379
8/11/2019 5:00,22.9736271,0.012957381,351.539948,869.25,264.698822,30.6084766,7.0767746
8/11/2019 6:00,24.0060673,0.012581061,358.123749,971.5,266.046875,30.7330971,7.29485798
8/11/2019 7:00,24.7339725,0.012455078,362.7341,1007.25,267.582794,30.9776993,7.10586929
8/11/2019 8:00,25.319025,0.012454798,366.786377,974.5,268.943939,31.2532692,6.70878315
8/11/2019 9:00,25.5786076,0.012572555,371.622681,878,270.236176,31.6214104,6.25653315
8/11/2019 10:00,25.5936222,0.012801126,376.596161,723.5,271.293854,32.1267319,5.71160889
8/11/2019 11:00,25.3359928,0.013104294,380.584351,525.75,271.858734,32.5210876,5.29186058
8/11/2019 12:00,24.9004459,0.013511195,378.327759,305.125,272.107422,32.8109665,5.113451
8/11/2019 13:00,24.2680912,0.013962762,375.083954,94.71875,272.308197,32.900238,5.19975233
8/11/2019 14:00,23.4316959,0.01446168,371.456665,0.634034038,272.982391,32.7878494,5.55220604
8/11/2019 15:00,22.3197269,0.015087904,367.131012,0,273.231964,32.3017807,5.53720188
8/11/2019 16:00,21.1854496,0.015648985,362.299438,0,273.362671,31.6020966,5.1790843
8/11/2019 17:00,20.2664433,0.016078003,358.104706,0,273.429443,30.9786682,4.96657896
8/11/2019 18:00,19.5415592,0.016387729,354.606659,0,273.446686,30.7055168,4.79894018
8/11/2019 19:00,18.9531803,0.01659401,354.310272,0,273.39151,30.8064289,4.63293123
8/11/2019 20:00,18.5318546,0.016693834,354.203705,0,273.258148,31.0757217,4.28930569
8/11/2019 21:00,18.2881718,0.016716555,354.104462,0,273.197418,31.377636,4.15096712
8/11/2019 22:00,18.2518253,0.016704902,354.317993,0,273.317078,31.5646324,4.11725616
8/11/2019 23:00,18.234705,0.016681885,353.732208,0,273.626984,31.641674,4.00123072
8/12/2019 0:00,18.210474,0.016634317,353.387238,0.556152403,273.908081,31.5714951,3.91072536
8/12/2019 1:00,18.137537,0.016569421,352.588593,83.8125,273.636292,31.3519382,3.73055196
8/12/2019 2:00,18.4328251,0.01627766,347.394653,288.75,273.464081,30.9180622,2.79289532
8/12/2019 3:00,20.7567692,0.015329125,343.80484,511.625,273.206177,30.4316216,1.61361504
8/12/2019 4:00,23.2423954,0.014109394,348.775299,711.25,273.053436,30.3028736,2.59516382
8/12/2019 5:00,24.9331608,0.013028934,351.693542,868,272.825745,30.0066242,3.56834364
8/12/2019 6:00,26.225214,0.012270714,356.119781,971.5,272.287292,29.8956146,4.19140673
8/12/2019 7:00,27.2559757,0.01173697,362.496063,1005.25,271.513336,30.0226955,4.47455168
8/12/2019 8:00,27.8879948,0.011472491,370.155273,970.5,270.962097,30.2845554,4.51410007
8/12/2019 9:00,28.0645695,0.011376252,378.841339,872.75,270.655396,30.7623634,3.99246812
8/12/2019 10:00,27.9671879,0.011384167,385.037598,713.25,270.410034,31.2137165,3.0460701
8/12/2019 11:00,27.7837772,0.011560149,391.483673,510.5,270.101227,31.6685867,2.26319194
8/12/2019 12:00,27.4605961,0.011924471,391.365631,286.875,269.294342,32.0353928,2.21866345
8/12/2019 13:00,27.0143375,0.01248566,385.427948,82.65625,268.059875,32.2639999,2.83957958
8/12/2019 14:00,26.4454899,0.013357493,375.82785,0.495849639,267.029297,32.1568222,4.40397787
8/12/2019 15:00,25.4704838,0.01423788,366.371735,0,265.94812,31.8457336,5.74856949
8/12/2019 16:00,24.1916142,0.014834976,360.462128,0,265.178101,31.6008835,6.36606216
8/12/2019 17:00,22.9940128,0.015153518,356.706329,0,264.662079,31.3979626,6.35586929
8/12/2019 18:00,21.9911442,0.015300364,352.251221,0,264.468567,31.0269203,5.94087505
8/12/2019 19:00,21.1822453,0.015345913,347.877899,0,264.396698,30.3587189,5.37034655
8/12/2019 20:00,20.5032291,0.015330502,345.388824,0,264.412384,29.5105457,4.97985983
8/12/2019 21:00,20.0506229,0.015253008,343.226776,0,264.188507,28.7346554,4.66754055
8/12/2019 22:00,19.8319645,0.015048,341.440002,0,263.735901,28.1403904,4.28899145
8/12/2019 23:00,19.5970707,0.014713518,339.235291,0,263.481781,27.6417198,3.8542769
8/13/2019 0:00,19.443079,0.014367409,336.072235,0.451416075,263.300323,27.1405029,3.43963051
